"Time","data"
0.942,0,0.025989,-4.155,0.435651
0.944,0,0.0276007,-4.155,0.429515
0.946,0,0.0284066,-4.32143,0.420311
0.948,0,0.0285073,-4.49399,0.411107
0.95,0,0.0288095,-4.49399,0.401903
0.952,0,0.0303205,-4.67704,0.389631
0.954,0,0.0310256,-4.88451,0.380427
0.956,0,0.0323352,-5.03681,0.371223
0.958,0,0.0344505,-5.27251,0.358952
0.96,0,0.0347527,-5.50136,0.34668
0.962,0,0.0352564,-5.64464,0.337476
0.964,0,0.0369689,-5.89056,0.325204
0.966,0,0.0380769,-6.10831,0.312932
0.968,0,0.0399908,-6.32298,0.297592
0.97,0,0.0407967,-6.56058,0.28532
0.972,0,0.0421062,-6.76725,0.269981
0.974,0,0.0441209,-6.98101,0.257709
0.976,0,0.0456319,-7.29093,0.242369
0.978,0,0.0477473,-7.66046,0.227029
0.98,0,0.0492582,-7.94973,0.208621
0.982,0,0.0518773,-8.13513,0.193282
0.984,0,0.0541941,-8.64308,0.174874
0.986,0,0.0551007,-8.83847,0.156466
0.988,0,0.0564103,-9.35879,0.138058
0.99,0,0.0596337,-9.53359,0.116583
0.992,0,0.0618498,-10.0347,0.0981748
0.994,0,0.0634615,-10.4634,0.076699
0.996,0,0.0649725,-10.8417,0.0552233
0.998,0,0.0675916,-11.0013,0.0337476
1,0,0.0689011,-11.49,0.00920388
1.002,0,0.0696062,-11.8013,-0.0153398
1.004,0,0.0716209,-12.1011,-0.0398835
1.006,0,0.0741392,-12.3611,-0.0644272
1.008,0,0.0745421,-12.5733,-0.0889709
1.01,0,0.0771612,-12.7386,-0.113515
1.012,0,0.0777656,-12.8767,-0.141126
1.014,0,0.07837,-12.9172,-0.16567
1.016,0,0.0773626,-12.8439,-0.193282
1.018,0,0.0760531,-12.752,-0.217825
1.02,0,0.0739377,-12.5716,-0.242369
1.022,0,0.0707143,-12.3575,-0.266913
1.024,0,0.0700092,-12.0386,-0.291456
1.026,0,0.0670879,-11.7081,-0.316
1.028,0,0.0665842,-11.3312,-0.337476
1.03,0,0.0638645,-11.1104,-0.358952
1.032,0,0.0620513,-10.655,-0.380427
1.034,0,0.0593315,-10.1759,-0.398835
1.036,0,0.0579212,-9.98557,-0.420311
1.038,0,0.0558059,-9.53832,-0.438719
1.04,0,0.0529853,-9.30047,-0.457126
1.042,0,0.0506685,-8.73683,-0.472466
1.044,0,0.0481502,-8.45986,-0.490874
1.046,0,0.0461355,-8.14924,-0.506214
1.048,0,0.0447253,-7.64211,-0.521553
1.05,0,0.0423077,-7.37312,-0.533825
1.052,0,0.040696,-7.10262,-0.549165
1.054,0,0.0417033,-6.82744,-0.561437
1.056,0,0.0374725,-6.51141,-0.573709
1.058,0,0.0352564,-6.2277,-0.585981
1.06,0,0.0338462,-5.96006,-0.598253
1.062,0,0.0318315,-5.68331,-0.607456
1.064,0,0.0306227,-5.3961,-0.619728
1.066,0,0.0291117,-5.3961,-0.628932
1.068,0,0.0282051,-5.09505,-0.638136
1.07,0,0.0272985,-4.79832,-0.64734
1.072,0,0.0264927,-4.54878,-0.656544
1.074,0,0.024478,-4.54878,-0.665748
1.076,0,0.0234707,-4.26427,-0.671884
