"Time","angle"
7.712,5.44922
7.716,5.44922
7.72,5.44922
7.724,5.44922
7.728,5.44922
7.732,5.44922
7.736,5.44922
7.74,5.44922
7.744,5.44922
7.748,5.44922
7.752,5.44922
7.756,5.44922
7.76,5.27344
7.764,5.27344
7.768,5.27344
7.772,5.27344
7.776,5.27344
7.78,5.27344
7.784,5.27344
7.788,5.27344
7.792,5.27344
7.796,5.27344
7.8,5.27344
7.804,5.27344
7.808,5.27344
7.812,5.27344
7.816,5.27344
7.82,5.27344
7.824,5.27344
7.828,5.27344
7.832,5.27344
7.836,5.27344
7.84,5.27344
7.844,5.27344
7.848,5.27344
7.852,5.27344
7.856,5.27344
7.86,5.27344
7.864,5.27344
7.868,5.27344
7.872,5.27344
7.876,5.27344
7.88,5.27344
7.884,5.27344
7.888,5.27344
7.892,5.27344
7.896,5.27344
7.9,5.27344
7.904,5.27344
7.908,5.27344
7.912,5.27344
7.916,5.27344
7.92,5.27344
7.924,5.27344
7.928,5.27344
7.932,5.27344
7.936,5.27344
7.94,5.27344
7.944,5.27344
7.948,5.27344
7.952,5.27344
7.956,5.27344
7.96,5.27344
7.964,5.27344
7.968,5.27344
7.972,5.27344
7.976,5.27344
7.98,5.27344
7.984,5.27344
7.988,5.27344
7.992,5.27344
7.996,5.27344
8,5.27344
8.004,5.27344
8.008,5.27344
8.012,5.27344
8.016,5.27344
8.02,5.27344
8.024,5.27344
8.028,5.27344
8.032,5.27344
8.036,5.27344
8.04,5.27344
8.044,5.27344
8.048,5.27344
8.052,5.27344
8.056,5.27344
8.06,5.27344
8.064,5.27344
8.068,5.27344
8.072,5.27344
8.076,5.27344
8.08,5.44922
8.084,5.44922
8.088,5.44922
8.092,5.44922
8.096,5.44922
8.1,5.44922
8.104,5.44922
8.108,5.44922
8.112,5.44922
8.116,5.44922
8.12,5.44922
8.124,5.44922
8.128,5.625
8.132,5.625
8.136,5.625
8.14,5.625
8.144,5.625
8.148,5.80078
8.152,5.80078
8.156,5.80078
8.16,5.80078
8.164,5.97656
8.168,5.97656
8.172,5.97656
8.176,5.97656
8.18,5.80078
8.184,5.80078
8.188,5.80078
8.192,5.80078
8.196,5.625
8.2,5.625
8.204,5.625
8.208,5.625
8.212,5.625
8.216,5.625
8.22,5.80078
8.224,5.80078
8.228,5.80078
8.232,5.80078
8.236,5.80078
8.24,5.625
8.244,5.625
8.248,5.625
8.252,5.625
8.256,5.625
8.26,5.625
8.264,5.625
8.268,5.625
8.272,5.625
8.276,5.625
8.28,5.625
8.284,5.625
8.288,5.625
8.292,5.625
8.296,5.625
8.3,5.625
8.304,5.625
8.308,5.625
8.312,5.625
8.316,5.625
8.32,5.625
8.324,5.625
8.328,5.625
8.332,5.625
8.336,5.625
8.34,5.625
8.344,5.625
8.348,5.625
8.352,5.625
8.356,5.625
8.36,5.625
8.364,5.625
8.368,5.625
8.372,5.625
8.376,5.625
8.38,5.625
8.384,5.625
8.388,5.625
8.392,5.625
8.396,5.625
8.4,5.625
8.404,5.625
8.408,5.625
8.412,5.625
8.416,5.625
8.42,5.625
8.424,5.625
8.428,5.625
8.432,5.625
8.436,5.625
8.44,5.625
8.444,5.625
8.448,5.625
8.452,5.625
8.456,5.625
8.46,5.625
8.464,5.625
8.468,5.625
8.472,5.625
8.476,5.625
8.48,5.625
8.484,5.625
8.488,5.625
8.492,5.625
8.496,5.625
8.5,5.625
8.504,5.625
8.508,5.625
8.512,5.625
8.516,5.625
8.52,5.625
8.524,5.625
8.528,5.625
8.532,5.625
8.536,5.625
8.54,5.625
8.544,5.625
8.548,5.625
8.552,5.625
8.556,5.625
8.56,5.625
8.564,5.625
8.568,5.625
8.572,5.625
8.576,5.625
8.58,5.625
8.584,5.625
8.588,5.625
8.592,5.625
8.596,5.44922
8.6,5.44922
8.604,5.44922
8.608,5.44922
8.612,5.44922
8.616,5.44922
8.62,5.44922
8.624,5.44922
8.628,5.44922
8.632,5.44922
8.636,5.44922
8.64,5.44922
8.644,5.44922
8.648,5.44922
8.652,5.44922
8.656,5.44922
8.66,5.44922
8.664,5.44922
8.668,5.44922
8.672,5.44922
8.676,5.44922
8.68,5.44922
8.684,5.44922
8.688,5.44922
8.692,5.44922
8.696,5.27344
8.7,5.27344
8.704,5.27344
8.708,5.27344
8.712,5.27344
8.716,5.27344
8.72,5.27344
8.724,5.27344
8.728,5.27344
8.732,5.27344
8.736,5.27344
8.74,5.27344
8.744,5.27344
8.748,5.27344
8.752,5.27344
8.756,5.27344
8.76,5.27344
8.764,5.27344
8.768,5.27344
8.772,5.27344
8.776,5.27344
8.78,5.27344
8.784,5.27344
8.788,5.27344
8.792,5.27344
8.796,5.27344
8.8,5.27344
8.804,5.09766
8.808,5.09766
8.812,5.09766
8.816,5.09766
8.82,5.09766
8.824,5.27344
8.828,5.27344
8.832,5.27344
8.836,5.27344
8.84,5.27344
8.844,5.27344
8.848,5.27344
8.852,5.27344
8.856,5.27344
8.86,5.27344
8.864,5.27344
8.868,5.27344
8.872,5.27344
8.876,5.27344
8.88,5.27344
8.884,5.27344
8.888,5.27344
8.892,5.27344
8.896,5.27344
8.9,5.27344
8.904,5.27344
8.908,5.27344
8.912,5.27344
8.916,5.27344
8.92,5.27344
8.924,5.27344
8.928,5.27344
8.932,5.27344
8.936,5.27344
8.94,5.27344
8.944,5.27344
8.948,5.27344
8.952,5.27344
8.956,5.27344
8.96,5.27344
8.964,5.27344
8.968,5.27344
8.972,5.27344
8.976,5.27344
8.98,5.27344
8.984,5.27344
8.988,5.27344
8.992,5.27344
8.996,5.27344
9,5.27344
9.004,5.27344
9.008,5.27344
9.012,5.27344
9.016,5.27344
9.02,5.27344
9.024,5.27344
9.028,5.27344
9.032,5.27344
9.036,5.27344
9.04,5.27344
9.044,5.27344
9.048,5.27344
9.052,5.27344
9.056,5.27344
9.06,5.27344
9.064,5.27344
9.068,5.27344
9.072,5.27344
9.076,5.27344
9.08,5.27344
9.084,5.27344
9.088,5.27344
9.092,5.27344
9.096,5.27344
9.1,5.27344
9.104,5.27344
9.108,5.09766
9.112,5.09766
9.116,5.09766
9.12,5.09766
9.124,5.09766
9.128,5.09766
9.132,5.09766
9.136,5.09766
9.14,5.09766
9.144,5.09766
9.148,5.09766
9.152,5.09766
9.156,5.09766
9.16,5.09766
9.164,5.09766
9.168,5.09766
9.172,5.09766
9.176,5.09766
9.18,5.09766
9.184,5.09766
9.188,5.09766
9.192,5.09766
9.196,5.09766
9.2,5.09766
9.204,5.09766
9.208,5.09766
9.212,5.09766
9.216,5.09766
9.22,5.09766
9.224,5.09766
9.228,5.09766
9.232,5.09766
9.236,5.09766
9.24,5.09766
9.244,5.09766
9.248,5.09766
9.252,5.09766
9.256,5.09766
9.26,5.09766
9.264,5.09766
9.268,5.09766
9.272,5.09766
9.276,5.09766
9.28,5.09766
9.284,5.09766
9.288,5.09766
9.292,5.09766
9.296,5.09766
9.3,5.09766
9.304,5.09766
9.308,5.09766
9.312,5.09766
9.316,5.09766
9.32,5.09766
9.324,5.09766
9.328,5.09766
9.332,5.09766
9.336,5.09766
9.34,5.09766
9.344,5.09766
9.348,5.09766
9.352,5.09766
9.356,5.09766
9.36,5.09766
9.364,5.09766
9.368,5.09766
9.372,5.27344
9.376,5.27344
9.38,5.27344
9.384,5.27344
9.388,5.27344
9.392,5.27344
9.396,5.27344
9.4,5.27344
9.404,5.27344
9.408,5.27344
9.412,5.27344
9.416,5.27344
9.42,5.27344
9.424,5.27344
9.428,5.27344
9.432,5.27344
9.436,5.27344
9.44,5.27344
9.444,5.27344
9.448,5.27344
9.452,5.27344
9.456,5.27344
9.46,5.27344
9.464,5.27344
9.468,5.27344
9.472,5.27344
9.476,5.27344
9.48,5.27344
9.484,5.27344
9.488,5.27344
9.492,5.27344
9.496,5.27344
9.5,5.27344
9.504,5.27344
9.508,5.27344
9.512,5.27344
9.516,5.27344
9.52,5.27344
9.524,5.27344
9.528,5.27344
9.532,5.27344
9.536,5.27344
9.54,5.27344
9.544,5.27344
9.548,5.27344
9.552,5.27344
9.556,5.27344
9.56,5.27344
9.564,5.27344
9.568,5.27344
9.572,5.27344
9.576,5.27344
9.58,5.27344
9.584,5.27344
9.588,5.27344
9.592,5.27344
9.596,5.27344
9.6,5.27344
9.604,5.27344
9.608,5.27344
9.612,5.27344
9.616,5.27344
9.62,5.27344
9.624,5.27344
9.628,5.27344
9.632,5.27344
9.636,5.27344
9.64,5.27344
9.644,5.27344
9.648,5.27344
9.652,5.27344
9.656,5.27344
9.66,5.27344
9.664,5.27344
9.668,5.27344
9.672,5.27344
9.676,5.27344
9.68,5.27344
9.684,5.27344
9.688,5.27344
9.692,5.09766
9.696,5.09766
9.7,5.09766
9.704,5.09766
9.708,5.09766
9.712,5.09766
9.716,5.09766
9.72,5.09766
9.724,5.09766
9.728,5.09766
9.732,5.09766
9.736,5.09766
9.74,5.09766
9.744,5.09766
9.748,5.09766
9.752,5.09766
9.756,5.09766
9.76,5.09766
9.764,5.09766
9.768,5.09766
9.772,5.09766
9.776,5.09766
9.78,5.09766
9.784,5.09766
9.788,5.09766
9.792,5.09766
9.796,5.09766
9.8,5.09766
9.804,5.09766
9.808,5.09766
9.812,5.09766
9.816,5.09766
9.82,5.09766
9.824,5.09766
9.828,5.09766
9.832,5.09766
9.836,5.09766
9.84,5.09766
9.844,5.09766
9.848,5.09766
9.852,5.09766
9.856,5.09766
9.86,5.09766
9.864,5.09766
9.868,5.09766
9.872,5.09766
9.876,5.09766
9.88,5.09766
9.884,5.09766
9.888,5.09766
9.892,5.09766
9.896,5.09766
9.9,5.09766
9.904,5.09766
9.908,5.09766
9.912,5.09766
9.916,5.09766
9.92,5.09766
9.924,5.09766
9.928,5.09766
9.932,5.09766
9.936,5.09766
9.94,5.09766
9.944,5.09766
9.948,5.09766
9.952,5.09766
9.956,5.09766
9.96,5.09766
9.964,5.09766
9.968,5.09766
9.972,5.09766
9.976,5.09766
9.98,5.09766
9.984,5.09766
9.988,5.09766
9.992,5.09766
9.996,5.09766
10,5.09766
10.004,5.09766
10.008,5.09766
10.012,5.09766
10.016,5.09766
10.02,5.09766
10.024,5.09766
10.028,5.09766
10.032,5.09766
10.036,5.09766
10.04,5.09766
10.044,5.09766
10.048,5.09766
10.052,5.09766
10.056,5.09766
10.06,5.09766
10.064,5.27344
10.068,5.27344
10.072,5.27344
10.076,5.27344
10.08,5.27344
10.084,5.27344
10.088,5.27344
10.092,5.27344
10.096,5.27344
10.1,5.27344
10.104,5.27344
10.108,5.27344
10.112,5.27344
10.116,5.27344
10.12,5.27344
10.124,5.09766
10.128,5.09766
10.132,5.09766
10.136,5.09766
10.14,5.09766
10.144,5.09766
10.148,5.09766
10.152,5.09766
10.156,5.09766
10.16,5.09766
10.164,5.09766
10.168,5.09766
10.172,5.09766
10.176,5.09766
10.18,5.09766
10.184,5.09766
10.188,5.09766
10.192,5.09766
10.196,5.09766
10.2,5.09766
10.204,5.09766
10.208,5.09766
10.212,5.09766
10.216,5.09766
10.22,5.09766
10.224,5.09766
10.228,5.09766
10.232,5.09766
10.236,5.09766
10.24,5.09766
10.244,5.09766
10.248,4.92188
10.252,4.92188
10.256,4.92188
10.26,4.92188
10.264,4.92188
10.268,4.92188
10.272,4.92188
10.276,4.92188
10.28,4.92188
10.284,4.92188
10.288,4.92188
10.292,4.92188
10.296,4.92188
10.3,4.92188
10.304,4.92188
10.308,4.92188
10.312,4.92188
10.316,4.92188
10.32,4.92188
10.324,4.92188
10.328,4.92188
10.332,4.92188
10.336,4.92188
10.34,4.92188
10.344,4.92188
10.348,4.92188
10.352,4.92188
10.356,4.92188
10.36,4.92188
10.364,4.92188
10.368,4.92188
10.372,4.92188
10.376,4.92188
10.38,4.92188
10.384,4.92188
10.388,4.92188
10.392,4.92188
10.396,4.92188
10.4,4.92188
10.404,4.92188
10.408,4.92188
10.412,4.92188
10.416,4.92188
10.42,4.92188
10.424,4.92188
10.428,4.92188
10.432,4.92188
10.436,4.92188
10.44,4.92188
10.444,4.92188
10.448,4.92188
10.452,4.92188
10.456,4.92188
10.46,4.92188
10.464,4.92188
10.468,4.92188
10.472,4.92188
10.476,4.92188
10.48,4.92188
10.484,4.92188
10.488,4.92188
10.492,4.92188
10.496,4.92188
10.5,4.92188
10.504,4.92188
10.508,4.92188
10.512,4.92188
10.516,4.92188
10.52,4.92188
10.524,4.92188
10.528,4.92188
10.532,4.92188
10.536,4.92188
10.54,4.92188
10.544,4.92188
10.548,4.92188
10.552,4.92188
10.556,4.92188
10.56,4.92188
10.564,4.92188
10.568,4.92188
10.572,4.92188
10.576,4.92188
10.58,4.92188
10.584,4.92188
10.588,4.92188
10.592,4.92188
10.596,4.92188
10.6,4.92188
10.604,4.92188
10.608,4.92188
10.612,4.92188
10.616,4.92188
10.62,4.92188
10.624,4.92188
10.628,4.92188
10.632,4.92188
10.636,4.92188
10.64,4.92188
10.644,4.92188
10.648,4.92188
10.652,4.92188
10.656,4.92188
10.66,4.92188
10.664,4.92188
10.668,4.92188
10.672,4.92188
10.676,4.92188
10.68,4.92188
10.684,4.92188
10.688,4.92188
10.692,4.92188
10.696,4.92188
10.7,4.92188
10.704,4.92188
10.708,4.92188
10.712,4.92188
10.716,4.92188
10.72,4.92188
10.724,4.92188
10.728,4.92188
10.732,4.92188
10.736,4.92188
10.74,4.92188
10.744,4.92188
10.748,4.92188
10.752,4.92188
10.756,4.92188
10.76,4.92188
10.764,4.92188
10.768,4.92188
10.772,4.92188
10.776,4.92188
10.78,4.92188
10.784,4.92188
10.788,4.92188
10.792,4.92188
10.796,4.92188
10.8,4.92188
10.804,4.92188
10.808,4.92188
10.812,4.92188
10.816,4.92188
10.82,4.92188
10.824,4.92188
10.828,4.92188
10.832,4.92188
10.836,4.92188
10.84,4.92188
10.844,4.92188
10.848,4.92188
10.852,4.92188
10.856,4.92188
10.86,4.92188
10.864,4.92188
10.868,4.92188
10.872,4.92188
10.876,4.92188
10.88,4.92188
10.884,4.92188
10.888,4.92188
10.892,4.92188
10.896,4.92188
10.9,4.92188
10.904,4.92188
10.908,4.92188
10.912,4.92188
10.916,4.92188
10.92,4.92188
10.924,4.92188
10.928,4.92188
10.932,4.92188
10.936,4.92188
10.94,4.92188
10.944,4.92188
10.948,4.92188
10.952,4.92188
10.956,4.92188
10.96,4.92188
10.964,4.92188
10.968,4.92188
10.972,4.92188
10.976,4.92188
10.98,4.92188
10.984,4.92188
10.988,4.92188
10.992,4.92188
10.996,4.92188
11,4.92188
11.004,4.92188
11.008,4.74609
11.012,4.74609
11.016,4.74609
11.02,4.57031
11.024,4.57031
11.028,4.39453
11.032,4.39453
11.036,4.21875
11.04,4.04297
11.044,4.04297
11.048,3.86719
11.052,3.69141
11.056,3.51562
11.06,3.33984
11.064,3.16406
11.068,2.98828
11.072,2.8125
11.076,2.63672
11.08,2.46094
11.084,2.28516
11.088,2.10938
11.092,1.93359
11.096,1.75781
11.1,1.58203
11.104,1.23047
11.108,1.05469
11.112,0.878906
11.116,0.527344
11.12,0.351562
11.124,0.175781
11.128,0
11.132,-0.351562
11.136,-0.527344
11.14,-0.703125
11.144,-1.05469
11.148,-1.23047
11.152,-1.40625
11.156,-1.58203
11.16,-1.93359
11.164,-2.10938
11.168,-2.28516
11.172,-2.46094
11.176,-2.63672
11.18,-2.8125
11.184,-2.98828
11.188,-3.16406
11.192,-3.33984
11.196,-3.51562
11.2,-3.69141
11.204,-3.86719
11.208,-4.04297
11.212,-4.21875
11.216,-4.21875
11.22,-4.39453
11.224,-4.57031
11.228,-4.57031
11.232,-4.74609
11.236,-4.92188
11.24,-4.92188
11.244,-5.09766
11.248,-5.09766
11.252,-5.09766
11.256,-5.27344
11.26,-5.27344
11.264,-5.27344
11.268,-5.27344
11.272,-5.27344
11.276,-5.27344
11.28,-5.27344
11.284,-5.27344
11.288,-5.27344
11.292,-5.27344
11.296,-5.09766
11.3,-5.09766
11.304,-5.09766
11.308,-4.92188
11.312,-4.92188
11.316,-4.74609
11.32,-4.74609
11.324,-4.57031
11.328,-4.39453
11.332,-4.39453
11.336,-4.21875
11.34,-4.04297
11.344,-3.86719
11.348,-3.69141
11.352,-3.51562
11.356,-3.33984
11.36,-3.33984
11.364,-3.16406
11.368,-2.98828
11.372,-2.8125
11.376,-2.63672
11.38,-2.46094
11.384,-2.28516
11.388,-1.93359
11.392,-1.75781
11.396,-1.58203
11.4,-1.40625
11.404,-1.23047
11.408,-1.05469
11.412,-0.703125
11.416,-0.527344
11.42,-0.351562
11.424,-0.175781
11.428,0.175781
11.432,0.351562
11.436,0.527344
11.44,0.878906
11.444,1.05469
11.448,1.23047
11.452,1.40625
11.456,1.75781
11.46,1.93359
11.464,2.10938
11.468,2.28516
11.472,2.46094
11.476,2.63672
11.48,2.8125
11.484,2.98828
11.488,3.16406
11.492,3.33984
11.496,3.51562
11.5,3.69141
11.504,3.69141
11.508,3.86719
11.512,4.04297
11.516,4.21875
11.52,4.21875
11.524,4.39453
11.528,4.39453
11.532,4.57031
11.536,4.57031
11.54,4.74609
11.544,4.74609
11.548,4.74609
11.552,4.74609
11.556,4.92188
11.56,4.92188
11.564,4.92188
11.568,4.92188
11.572,4.92188
11.576,4.92188
11.58,4.92188
11.584,4.74609
11.588,4.74609
11.592,4.74609
11.596,4.74609
11.6,4.57031
11.604,4.57031
11.608,4.39453
11.612,4.21875
11.616,4.21875
11.62,4.04297
11.624,3.86719
11.628,3.69141
11.632,3.69141
11.636,3.51562
11.64,3.33984
11.644,3.16406
11.648,2.98828
11.652,2.8125
11.656,2.63672
11.66,2.46094
11.664,2.28516
11.668,1.93359
11.672,1.75781
11.676,1.58203
11.68,1.40625
11.684,1.23047
11.688,0.878906
11.692,0.703125
11.696,0.527344
11.7,0.351562
11.704,0
11.708,-0.175781
11.712,-0.351562
11.716,-0.527344
11.72,-0.878906
11.724,-1.05469
11.728,-1.23047
11.732,-1.40625
11.736,-1.75781
11.74,-1.93359
11.744,-2.10938
11.748,-2.28516
11.752,-2.46094
11.756,-2.8125
11.76,-2.98828
11.764,-3.16406
11.768,-3.33984
11.772,-3.51562
11.776,-3.69141
11.78,-3.86719
11.784,-4.04297
11.788,-4.21875
11.792,-4.21875
11.796,-4.39453
11.8,-4.57031
11.804,-4.57031
11.808,-4.74609
11.812,-4.92188
11.816,-4.92188
11.82,-5.09766
11.824,-5.09766
11.828,-5.09766
11.832,-5.27344
11.836,-5.27344
11.84,-5.27344
11.844,-5.27344
11.848,-5.27344
11.852,-5.27344
11.856,-5.27344
11.86,-5.27344
11.864,-5.27344
11.868,-5.27344
11.872,-5.09766
11.876,-5.09766
11.88,-5.09766
11.884,-4.92188
11.888,-4.92188
11.892,-4.74609
11.896,-4.74609
11.9,-4.57031
11.904,-4.39453
11.908,-4.39453
11.912,-4.21875
11.916,-4.04297
11.92,-3.86719
11.924,-3.69141
11.928,-3.51562
11.932,-3.33984
11.936,-3.16406
11.94,-2.98828
11.944,-2.8125
11.948,-2.63672
11.952,-2.46094
11.956,-2.28516
11.96,-2.10938
11.964,-1.93359
11.968,-1.75781
11.972,-1.40625
11.976,-1.23047
11.98,-1.05469
11.984,-0.878906
11.988,-0.527344
11.992,-0.351562
11.996,-0.175781
12,0
12.004,0.351562
12.008,0.527344
12.012,0.703125
12.016,0.878906
12.02,1.05469
12.024,1.40625
12.028,1.58203
12.032,1.75781
12.036,1.93359
12.04,2.10938
12.044,2.28516
12.048,2.46094
12.052,2.63672
12.056,2.8125
12.06,2.98828
12.064,3.16406
12.068,3.33984
12.072,3.33984
12.076,3.51562
12.08,3.69141
12.084,3.86719
12.088,3.86719
12.092,4.04297
12.096,4.21875
12.1,4.21875
12.104,4.39453
12.108,4.39453
12.112,4.39453
12.116,4.57031
12.12,4.57031
12.124,4.57031
12.128,4.57031
12.132,4.57031
12.136,4.57031
12.14,4.57031
12.144,4.57031
12.148,4.57031
12.152,4.57031
12.156,4.57031
12.16,4.57031
12.164,4.39453
12.168,4.39453
12.172,4.39453
12.176,4.21875
12.18,4.21875
12.184,4.04297
12.188,3.86719
12.192,3.86719
12.196,3.69141
12.2,3.51562
12.204,3.51562
12.208,3.33984
12.212,3.16406
12.216,2.98828
12.22,2.8125
12.224,2.63672
12.228,2.46094
12.232,2.28516
12.236,2.10938
12.24,1.93359
12.244,1.75781
12.248,1.58203
12.252,1.40625
12.256,1.23047
12.26,0.878906
12.264,0.703125
12.268,0.527344
12.272,0.351562
12.276,0.175781
12.28,-0.175781
12.284,-0.351562
12.288,-0.527344
12.292,-0.703125
12.296,-0.878906
12.3,-1.05469
12.304,-1.40625
12.308,-1.58203
12.312,-1.75781
12.316,-1.93359
12.32,-2.10938
12.324,-2.28516
12.328,-2.46094
12.332,-2.63672
12.336,-2.8125
12.34,-2.98828
12.344,-3.16406
12.348,-3.33984
12.352,-3.51562
12.356,-3.69141
12.36,-3.69141
12.364,-3.86719
12.368,-4.04297
12.372,-4.21875
12.376,-4.21875
12.38,-4.39453
12.384,-4.39453
12.388,-4.57031
12.392,-4.57031
12.396,-4.74609
12.4,-4.74609
12.404,-4.92188
12.408,-4.92188
12.412,-4.92188
12.416,-4.92188
12.42,-4.92188
12.424,-4.92188
12.428,-4.92188
12.432,-4.92188
12.436,-4.92188
12.44,-4.92188
12.444,-4.92188
12.448,-4.92188
12.452,-4.74609
12.456,-4.74609
12.46,-4.74609
12.464,-4.57031
12.468,-4.57031
12.472,-4.39453
12.476,-4.39453
12.48,-4.21875
12.484,-4.04297
12.488,-4.04297
12.492,-3.86719
12.496,-3.69141
12.5,-3.51562
12.504,-3.33984
12.508,-3.16406
12.512,-2.98828
12.516,-2.98828
12.52,-2.63672
12.524,-2.46094
12.528,-2.28516
12.532,-2.10938
12.536,-1.93359
12.54,-1.75781
12.544,-1.58203
12.548,-1.40625
12.552,-1.23047
12.556,-1.05469
12.56,-0.703125
12.564,-0.527344
12.568,-0.351562
12.572,-0.175781
12.576,0
12.58,0.175781
12.584,0.527344
12.588,0.703125
12.592,0.878906
12.596,1.05469
12.6,1.23047
12.604,1.40625
12.608,1.58203
12.612,1.75781
12.616,1.93359
12.62,2.10938
12.624,2.28516
12.628,2.46094
12.632,2.63672
12.636,2.8125
12.64,2.98828
12.644,3.16406
12.648,3.33984
12.652,3.33984
12.656,3.51562
12.66,3.69141
12.664,3.69141
12.668,3.86719
12.672,4.04297
12.676,4.04297
12.68,4.04297
12.684,4.21875
12.688,4.21875
12.692,4.21875
12.696,4.39453
12.7,4.39453
12.704,4.39453
12.708,4.39453
12.712,4.39453
12.716,4.39453
12.72,4.39453
12.724,4.39453
12.728,4.39453
12.732,4.21875
12.736,4.21875
12.74,4.21875
12.744,4.04297
12.748,4.04297
12.752,4.04297
12.756,3.86719
12.76,3.86719
12.764,3.69141
12.768,3.51562
12.772,3.51562
12.776,3.33984
12.78,3.16406
12.784,3.16406
12.788,2.98828
12.792,2.8125
12.796,2.63672
12.8,2.46094
12.804,2.28516
12.808,2.10938
12.812,1.93359
12.816,1.75781
12.82,1.58203
12.824,1.40625
12.828,1.23047
12.832,1.05469
12.836,0.878906
12.84,0.703125
12.844,0.351562
12.848,0.175781
12.852,0
12.856,-0.175781
12.86,-0.351562
12.864,-0.527344
12.868,-0.878906
12.872,-1.05469
12.876,-1.23047
12.88,-1.40625
12.884,-1.58203
12.888,-1.75781
12.892,-1.93359
12.896,-2.10938
12.9,-2.28516
12.904,-2.46094
12.908,-2.63672
12.912,-2.8125
12.916,-2.98828
12.92,-3.16406
12.924,-3.33984
12.928,-3.33984
12.932,-3.51562
12.936,-3.69141
12.94,-3.86719
12.944,-3.86719
12.948,-4.04297
12.952,-4.21875
12.956,-4.21875
12.96,-4.39453
12.964,-4.39453
12.968,-4.57031
12.972,-4.57031
12.976,-4.57031
12.98,-4.74609
12.984,-4.74609
12.988,-4.74609
12.992,-4.74609
12.996,-4.74609
13,-4.74609
13.004,-4.74609
13.008,-4.74609
13.012,-4.74609
13.016,-4.74609
13.02,-4.74609
13.024,-4.74609
13.028,-4.74609
13.032,-4.57031
13.036,-4.57031
13.04,-4.39453
13.044,-4.39453
13.048,-4.21875
13.052,-4.21875
13.056,-4.04297
13.06,-4.04297
13.064,-3.86719
13.068,-3.69141
13.072,-3.51562
13.076,-3.33984
13.08,-3.33984
13.084,-3.16406
13.088,-2.98828
13.092,-2.8125
13.096,-2.63672
13.1,-2.46094
13.104,-2.28516
13.108,-2.10938
13.112,-1.93359
13.116,-1.75781
13.12,-1.58203
13.124,-1.40625
13.128,-1.23047
13.132,-1.05469
13.136,-0.878906
13.14,-0.527344
13.144,-0.351562
13.148,-0.175781
13.152,0
13.156,0.175781
13.16,0.527344
13.164,0.703125
13.168,0.878906
13.172,1.05469
13.176,1.23047
13.18,1.40625
13.184,1.58203
13.188,1.93359
13.192,2.10938
13.196,2.28516
13.2,2.46094
13.204,2.63672
13.208,2.63672
13.212,2.8125
13.216,2.98828
13.22,3.16406
13.224,3.33984
13.228,3.51562
13.232,3.51562
13.236,3.69141
13.24,3.69141
13.244,3.86719
13.248,4.04297
13.252,4.04297
13.256,4.04297
13.26,4.21875
13.264,4.21875
13.268,4.21875
13.272,4.39453
13.276,4.39453
13.28,4.39453
13.284,4.39453
13.288,4.39453
13.292,4.39453
13.296,4.39453
13.3,4.39453
13.304,4.39453
13.308,4.39453
13.312,4.39453
13.316,4.21875
13.32,4.21875
13.324,4.04297
13.328,4.04297
13.332,4.04297
13.336,3.86719
13.34,3.69141
13.344,3.69141
13.348,3.51562
13.352,3.33984
13.356,3.16406
13.36,2.98828
13.364,2.98828
13.368,2.8125
13.372,2.63672
13.376,2.46094
13.38,2.28516
13.384,2.10938
13.388,1.93359
13.392,1.75781
13.396,1.58203
13.4,1.40625
13.404,1.23047
13.408,0.878906
13.412,0.703125
13.416,0.527344
13.42,0.351562
13.424,0.175781
13.428,0
13.432,-0.175781
13.436,-0.351562
13.44,-0.703125
13.444,-0.878906
13.448,-1.05469
13.452,-1.23047
13.456,-1.40625
13.46,-1.58203
13.464,-1.75781
13.468,-1.93359
13.472,-2.10938
13.476,-2.28516
13.48,-2.46094
13.484,-2.63672
13.488,-2.8125
13.492,-2.98828
13.496,-3.16406
13.5,-3.33984
13.504,-3.51562
13.508,-3.69141
13.512,-3.69141
13.516,-3.86719
13.52,-4.04297
13.524,-4.04297
13.528,-4.21875
13.532,-4.39453
13.536,-4.39453
13.54,-4.57031
13.544,-4.57031
13.548,-4.57031
13.552,-4.74609
13.556,-4.74609
13.56,-4.74609
13.564,-4.74609
13.568,-4.74609
13.572,-4.74609
13.576,-4.74609
13.58,-4.74609
13.584,-4.74609
13.588,-4.74609
13.592,-4.74609
13.596,-4.74609
13.6,-4.57031
13.604,-4.57031
13.608,-4.57031
13.612,-4.39453
13.616,-4.39453
13.62,-4.21875
13.624,-4.21875
13.628,-4.04297
13.632,-3.86719
13.636,-3.86719
13.64,-3.69141
13.644,-3.51562
13.648,-3.33984
13.652,-3.33984
13.656,-3.16406
13.66,-2.98828
13.664,-2.8125
13.668,-2.63672
13.672,-2.46094
13.676,-2.28516
13.68,-2.10938
13.684,-1.93359
13.688,-1.75781
13.692,-1.58203
13.696,-1.40625
13.7,-1.05469
13.704,-0.878906
13.708,-0.703125
13.712,-0.527344
13.716,-0.351562
13.72,-0.175781
13.724,0.175781
13.728,0.351562
13.732,0.527344
13.736,0.703125
13.74,0.878906
13.744,1.05469
13.748,1.23047
13.752,1.40625
13.756,1.58203
13.76,1.93359
13.764,1.93359
13.768,2.10938
13.772,2.28516
13.776,2.46094
13.78,2.63672
13.784,2.8125
13.788,2.98828
13.792,3.16406
13.796,3.33984
13.8,3.33984
13.804,3.51562
13.808,3.69141
13.812,3.69141
13.816,3.86719
13.82,3.86719
