"Time","data"
15.012,0.0521553
15.014,0.0521553
15.016,0.0521553
15.018,0.0521553
15.02,0.0521553
15.022,0.0521553
15.024,0.0521553
15.026,0.0521553
15.028,0.0521553
15.03,0.0521553
15.032,0.0521553
15.034,0.0521553
15.036,0.0521553
15.038,0.0521553
15.04,0.0521553
15.042,0.0521553
15.044,0.0521553
15.046,0.0521553
15.048,0.0521553
15.05,0.0521553
15.052,0.0521553
15.054,0.0521553
15.056,0.0521553
15.058,0.0521553
15.06,0.0521553
15.062,0.0521553
15.064,0.0521553
15.066,0.0521553
15.068,0.0521553
15.07,0.0521553
15.072,0.0521553
15.074,0.0521553
15.076,0.0521553
15.078,0.0521553
15.08,0.0521553
15.082,0.0521553
15.084,0.0521553
15.086,0.0521553
15.088,0.0521553
15.09,0.0490874
15.092,0.0490874
15.094,0.0490874
15.096,0.0490874
15.098,0.0490874
15.1,0.0490874
15.102,0.0490874
15.104,0.0490874
15.106,0.0490874
15.108,0.0490874
15.11,0.0490874
15.112,0.0490874
15.114,0.0490874
15.116,0.0490874
15.118,0.0490874
15.12,0.0490874
15.122,0.0490874
15.124,0.0490874
15.126,0.0490874
15.128,0.0490874
15.13,0.0490874
15.132,0.0490874
15.134,0.0490874
15.136,0.0490874
15.138,0.0490874
15.14,0.0490874
15.142,0.0490874
15.144,0.0490874
15.146,0.0490874
15.148,0.0490874
15.15,0.0490874
15.152,0.0490874
15.154,0.0490874
15.156,0.0490874
15.158,0.0490874
15.16,0.0490874
15.162,0.0490874
15.164,0.0490874
15.166,0.0490874
15.168,0.0490874
15.17,0.0490874
15.172,0.0490874
15.174,0.0490874
15.176,0.0490874
15.178,0.0490874
15.18,0.0490874
15.182,0.0490874
15.184,0.0490874
15.186,0.0490874
15.188,0.0490874
15.19,0.0490874
15.192,0.0490874
15.194,0.0490874
15.196,0.0490874
15.198,0.0490874
15.2,0.0490874
15.202,0.0490874
15.204,0.0490874
15.206,0.0490874
15.208,0.0490874
15.21,0.0490874
15.212,0.0490874
15.214,0.0490874
15.216,0.0490874
15.218,0.0490874
15.22,0.0490874
15.222,0.0490874
15.224,0.0490874
15.226,0.0490874
15.228,0.0490874
15.23,0.0490874
15.232,0.0490874
15.234,0.0490874
15.236,0.0490874
15.238,0.0490874
15.24,0.0490874
15.242,0.0490874
15.244,0.0490874
15.246,0.0490874
15.248,0.0490874
15.25,0.0490874
15.252,0.0490874
15.254,0.0490874
15.256,0.0490874
15.258,0.0490874
15.26,0.0490874
15.262,0.0490874
15.264,0.0490874
15.266,0.0490874
15.268,0.0490874
15.27,0.0490874
15.272,0.0490874
15.274,0.0490874
15.276,0.0490874
15.278,0.0490874
15.28,0.0490874
15.282,0.0490874
15.284,0.0490874
15.286,0.0490874
15.288,0.0490874
15.29,0.0490874
15.292,0.0490874
15.294,0.0490874
15.296,0.0490874
15.298,0.0490874
15.3,0.0490874
15.302,0.0490874
15.304,0.0490874
15.306,0.0490874
15.308,0.0490874
15.31,0.0490874
15.312,0.0490874
15.314,0.0490874
15.316,0.0490874
15.318,0.0490874
15.32,0.0490874
15.322,0.0490874
15.324,0.0490874
15.326,0.0490874
15.328,0.0490874
15.33,0.0490874
15.332,0.0490874
15.334,0.0490874
15.336,0.0490874
15.338,0.0490874
15.34,0.0490874
15.342,0.0490874
15.344,0.0490874
15.346,0.0490874
15.348,0.0490874
15.35,0.0490874
15.352,0.0490874
15.354,0.0490874
15.356,0.0490874
15.358,0.0490874
15.36,0.0490874
15.362,0.0490874
15.364,0.0490874
15.366,0.0490874
15.368,0.0490874
15.37,0.0490874
15.372,0.0490874
15.374,0.0490874
15.376,0.0490874
15.378,0.0490874
15.38,0.0490874
15.382,0.0490874
15.384,0.0490874
15.386,0.0490874
15.388,0.0490874
15.39,0.0490874
15.392,0.0490874
15.394,0.0490874
15.396,0.0490874
15.398,0.0490874
15.4,0.0490874
15.402,0.0490874
15.404,0.0490874
15.406,0.0490874
15.408,0.0490874
15.41,0.0490874
15.412,0.0490874
15.414,0.0490874
15.416,0.0490874
15.418,0.0490874
15.42,0.0490874
15.422,0.0490874
15.424,0.0490874
15.426,0.0490874
15.428,0.0490874
15.43,0.0490874
15.432,0.0490874
15.434,0.0490874
15.436,0.0490874
15.438,0.0490874
15.44,0.0490874
15.442,0.0490874
15.444,0.0490874
15.446,0.0490874
15.448,0.0490874
15.45,0.0490874
15.452,0.0490874
15.454,0.0490874
15.456,0.0490874
15.458,0.0490874
15.46,0.0490874
15.462,0.0490874
15.464,0.0490874
15.466,0.0490874
15.468,0.0490874
15.47,0.0490874
15.472,0.0490874
15.474,0.0490874
15.476,0.0490874
15.478,0.0490874
15.48,0.0490874
15.482,0.0490874
15.484,0.0490874
15.486,0.0490874
15.488,0.0490874
15.49,0.0490874
15.492,0.0490874
15.494,0.0490874
15.496,0.0490874
15.498,0.0490874
15.5,0.0490874
15.502,0.0490874
15.504,0.0490874
15.506,0.0490874
15.508,0.0490874
15.51,0.0490874
15.512,0.0490874
15.514,0.0490874
15.516,0.0490874
15.518,0.0490874
15.52,0.0490874
15.522,0.0490874
15.524,0.0490874
15.526,0.0490874
15.528,0.0490874
15.53,0.0490874
15.532,0.0490874
15.534,0.0490874
15.536,0.0490874
15.538,0.0490874
15.54,0.0490874
15.542,0.0490874
15.544,0.0490874
15.546,0.0490874
15.548,0.0490874
15.55,0.0490874
15.552,0.0490874
15.554,0.0490874
15.556,0.0490874
15.558,0.0490874
15.56,0.0490874
15.562,0.0490874
15.564,0.0490874
15.566,0.0490874
15.568,0.0490874
15.57,0.0490874
15.572,0.0490874
15.574,0.0490874
15.576,0.0490874
15.578,0.0490874
15.58,0.0490874
15.582,0.0490874
15.584,0.0490874
15.586,0.0490874
15.588,0.0490874
15.59,0.0490874
15.592,0.0490874
15.594,0.0490874
15.596,0.0490874
15.598,0.0490874
15.6,0.0490874
15.602,0.0490874
15.604,0.0490874
15.606,0.0490874
15.608,0.0490874
15.61,0.0490874
15.612,0.0490874
15.614,0.0490874
15.616,0.0490874
15.618,0.0490874
15.62,0.0490874
15.622,0.0490874
15.624,0.0490874
15.626,0.0490874
15.628,0.0490874
15.63,0.0490874
15.632,0.0490874
15.634,0.0490874
15.636,0.0490874
15.638,0.0490874
15.64,0.0490874
15.642,0.0490874
15.644,0.0490874
15.646,0.0490874
15.648,0.0490874
15.65,0.0490874
15.652,0.0490874
15.654,0.0490874
15.656,0.0490874
15.658,0.0490874
15.66,0.0490874
15.662,0.0490874
15.664,0.0490874
15.666,0.0490874
15.668,0.0490874
15.67,0.0490874
15.672,0.0490874
15.674,0.0490874
15.676,0.0490874
15.678,0.0490874
15.68,0.0490874
15.682,0.0490874
15.684,0.0490874
15.686,0.0490874
15.688,0.0490874
15.69,0.0490874
15.692,0.0490874
15.694,0.0490874
15.696,0.0490874
15.698,0.0490874
15.7,0.0490874
15.702,0.0490874
15.704,0.0490874
15.706,0.0490874
15.708,0.0490874
15.71,0.0490874
15.712,0.0490874
15.714,0.0490874
15.716,0.0490874
15.718,0.0490874
15.72,0.0490874
15.722,0.0490874
15.724,0.0490874
15.726,0.0490874
15.728,0.0490874
15.73,0.0490874
15.732,0.0490874
15.734,0.0490874
15.736,0.0490874
15.738,0.0490874
15.74,0.0490874
15.742,0.0490874
15.744,0.0490874
15.746,0.0490874
15.748,0.0490874
15.75,0.0490874
15.752,0.0490874
15.754,0.0490874
15.756,0.0490874
15.758,0.0490874
15.76,0.0490874
15.762,0.0490874
15.764,0.0490874
15.766,0.0490874
15.768,0.0490874
15.77,0.0490874
15.772,0.0490874
15.774,0.0460194
15.776,0.0460194
15.778,0.0460194
15.78,0.0460194
15.782,0.0460194
15.784,0.0460194
15.786,0.0460194
15.788,0.0460194
15.79,0.0460194
15.792,0.0460194
15.794,0.0460194
15.796,0.0460194
15.798,0.0460194
15.8,0.0460194
15.802,0.0460194
15.804,0.0460194
15.806,0.0460194
15.808,0.0460194
15.81,0.0460194
15.812,0.0460194
15.814,0.0460194
15.816,0.0460194
15.818,0.0460194
15.82,0.0460194
15.822,0.0460194
15.824,0.0460194
15.826,0.0460194
15.828,0.0460194
15.83,0.0460194
15.832,0.0460194
15.834,0.0460194
15.836,0.0460194
15.838,0.0460194
15.84,0.0460194
15.842,0.0460194
15.844,0.0460194
15.846,0.0460194
15.848,0.0460194
15.85,0.0460194
15.852,0.0460194
15.854,0.0460194
15.856,0.0460194
15.858,0.0460194
15.86,0.0460194
15.862,0.0460194
15.864,0.0460194
15.866,0.0460194
15.868,0.0460194
15.87,0.0460194
15.872,0.0460194
15.874,0.0460194
15.876,0.0460194
15.878,0.0460194
15.88,0.0460194
15.882,0.0460194
15.884,0.0460194
15.886,0.0460194
15.888,0.0460194
15.89,0.0460194
15.892,0.0460194
15.894,0.0460194
15.896,0.0460194
15.898,0.0460194
15.9,0.0460194
15.902,0.0460194
15.904,0.0460194
15.906,0.0460194
15.908,0.0460194
15.91,0.0460194
15.912,0.0460194
15.914,0.0460194
15.916,0.0460194
15.918,0.0460194
15.92,0.0460194
15.922,0.0460194
15.924,0.0460194
15.926,0.0460194
15.928,0.0460194
15.93,0.0460194
15.932,0.0460194
15.934,0.0460194
15.936,0.0460194
15.938,0.0460194
15.94,0.0460194
15.942,0.0460194
15.944,0.0460194
15.946,0.0460194
15.948,0.0460194
15.95,0.0460194
15.952,0.0460194
15.954,0.0460194
15.956,0.0460194
15.958,0.0460194
15.96,0.0460194
15.962,0.0460194
15.964,0.0460194
15.966,0.0460194
15.968,0.0460194
15.97,0.0460194
15.972,0.0460194
15.974,0.0460194
15.976,0.0460194
15.978,0.0460194
15.98,0.0460194
15.982,0.0460194
15.984,0.0460194
15.986,0.0460194
15.988,0.0460194
15.99,0.0460194
15.992,0.0460194
15.994,0.0460194
15.996,0.0460194
15.998,0.0460194
16,0.0460194
16.002,0.0460194
16.004,0.0460194
16.006,0.0460194
16.008,0.0460194
16.01,0.0460194
16.012,0.0460194
16.014,0.0460194
16.016,0.0460194
16.018,0.0460194
16.02,0.0460194
16.022,0.0460194
16.024,0.0460194
16.026,0.0460194
16.028,0.0460194
16.03,0.0460194
16.032,0.0460194
16.034,0.0460194
16.036,0.0460194
16.038,0.0460194
16.04,0.0460194
16.042,0.0460194
16.044,0.0460194
16.046,0.0460194
16.048,0.0460194
16.05,0.0460194
16.052,0.0460194
16.054,0.0460194
16.056,0.0460194
16.058,0.0460194
16.06,0.0460194
16.062,0.0460194
16.064,0.0460194
16.066,0.0460194
16.068,0.0460194
16.07,0.0460194
16.072,0.0460194
16.074,0.0460194
16.076,0.0460194
16.078,0.0460194
16.08,0.0460194
16.082,0.0460194
16.084,0.0460194
16.086,0.0460194
16.088,0.0460194
16.09,0.0460194
16.092,0.0460194
16.094,0.0460194
16.096,0.0460194
16.098,0.0460194
16.1,0.0460194
16.102,0.0460194
16.104,0.0460194
16.106,0.0460194
16.108,0.0460194
16.11,0.0460194
16.112,0.0460194
16.114,0.0460194
16.116,0.0460194
16.118,0.0460194
16.12,0.0460194
16.122,0.0460194
16.124,0.0460194
16.126,0.0460194
16.128,0.0460194
16.13,0.0460194
16.132,0.0460194
16.134,0.0460194
16.136,0.0460194
16.138,0.0460194
16.14,0.0460194
16.142,0.0460194
16.144,0.0460194
16.146,0.0460194
16.148,0.0460194
16.15,0.0460194
16.152,0.0460194
16.154,0.0460194
16.156,0.0460194
16.158,0.0460194
16.16,0.0460194
16.162,0.0460194
16.164,0.0460194
16.166,0.0460194
16.168,0.0460194
16.17,0.0460194
16.172,0.0460194
16.174,0.0460194
16.176,0.0460194
16.178,0.0460194
16.18,0.0460194
16.182,0.0460194
16.184,0.0460194
16.186,0.0460194
16.188,0.0460194
16.19,0.0460194
16.192,0.0460194
16.194,0.0460194
16.196,0.0460194
16.198,0.0460194
16.2,0.0460194
16.202,0.0460194
16.204,0.0460194
16.206,0.0460194
16.208,0.0460194
16.21,0.0460194
16.212,0.0460194
16.214,0.0460194
16.216,0.0460194
16.218,0.0460194
16.22,0.0460194
16.222,0.0460194
16.224,0.0460194
16.226,0.0460194
16.228,0.0460194
16.23,0.0460194
16.232,0.0460194
16.234,0.0460194
16.236,0.0460194
16.238,0.0460194
16.24,0.0460194
16.242,0.0460194
16.244,0.0460194
16.246,0.0460194
16.248,0.0460194
16.25,0.0460194
16.252,0.0460194
16.254,0.0460194
16.256,0.0460194
16.258,0.0460194
16.26,0.0460194
16.262,0.0460194
16.264,0.0460194
16.266,0.0460194
16.268,0.0460194
16.27,0.0460194
16.272,0.0460194
16.274,0.0460194
16.276,0.0460194
16.278,0.0460194
16.28,0.0460194
16.282,0.0460194
16.284,0.0460194
16.286,0.0460194
16.288,0.0460194
16.29,0.0460194
16.292,0.0460194
16.294,0.0460194
16.296,0.0460194
16.298,0.0460194
16.3,0.0460194
16.302,0.0460194
16.304,0.0460194
16.306,0.0460194
16.308,0.0460194
16.31,0.0460194
16.312,0.0460194
16.314,0.0460194
16.316,0.0460194
16.318,0.0460194
16.32,0.0460194
16.322,0.0460194
16.324,0.0460194
16.326,0.0460194
16.328,0.0460194
16.33,0.0460194
16.332,0.0460194
16.334,0.0460194
16.336,0.0460194
16.338,0.0460194
16.34,0.0460194
16.342,0.0460194
16.344,0.0460194
16.346,0.0460194
16.348,0.0460194
16.35,0.0460194
16.352,0.0460194
16.354,0.0460194
16.356,0.0460194
16.358,0.0460194
16.36,0.0460194
16.362,0.0460194
16.364,0.0460194
16.366,0.0460194
16.368,0.0460194
16.37,0.0460194
16.372,0.0460194
16.374,0.0460194
16.376,0.0460194
16.378,0.0460194
16.38,0.0460194
16.382,0.0460194
16.384,0.0460194
16.386,0.0460194
16.388,0.0460194
16.39,0.0460194
16.392,0.0460194
16.394,0.0460194
16.396,0.0460194
16.398,0.0460194
16.4,0.0460194
16.402,0.0460194
16.404,0.0460194
16.406,0.0460194
16.408,0.0460194
16.41,0.0460194
16.412,0.0460194
16.414,0.0460194
16.416,0.0460194
16.418,0.0460194
16.42,0.0460194
16.422,0.0460194
16.424,0.0460194
16.426,0.0460194
16.428,0.0460194
16.43,0.0460194
16.432,0.0460194
16.434,0.0460194
16.436,0.0460194
16.438,0.0460194
16.44,0.0460194
16.442,0.0460194
16.444,0.0460194
16.446,0.0460194
16.448,0.0460194
16.45,0.0460194
16.452,0.0460194
16.454,0.0460194
16.456,0.0460194
16.458,0.0460194
16.46,0.0460194
16.462,0.0460194
16.464,0.0460194
16.466,0.0460194
16.468,0.0460194
16.47,0.0460194
16.472,0.0460194
16.474,0.0460194
16.476,0.0460194
16.478,0.0460194
16.48,0.0460194
16.482,0.0460194
16.484,0.0460194
16.486,0.0460194
16.488,0.0460194
16.49,0.0460194
16.492,0.0460194
16.494,0.0460194
16.496,0.0460194
16.498,0.0460194
16.5,0.0460194
16.502,0.0460194
16.504,0.0460194
16.506,0.0460194
16.508,0.0460194
16.51,0.0460194
16.512,0.0460194
16.514,0.0460194
16.516,0.0460194
16.518,0.0460194
16.52,0.0460194
16.522,0.0460194
16.524,0.0460194
16.526,0.0460194
16.528,0.0460194
16.53,0.0460194
16.532,0.0460194
16.534,0.0460194
16.536,0.0460194
16.538,0.0460194
16.54,0.0460194
16.542,0.0460194
16.544,0.0460194
16.546,0.0460194
16.548,0.0460194
16.55,0.0460194
16.552,0.0460194
16.554,0.0460194
16.556,0.0460194
16.558,0.0460194
16.56,0.0460194
16.562,0.0460194
16.564,0.0460194
16.566,0.0460194
16.568,0.0460194
16.57,0.0460194
16.572,0.0460194
16.574,0.0460194
16.576,0.0460194
16.578,0.0460194
16.58,0.0460194
16.582,0.0460194
16.584,0.0460194
16.586,0.0460194
16.588,0.0460194
16.59,0.0460194
16.592,0.0460194
16.594,0.0460194
16.596,0.0460194
16.598,0.0460194
16.6,0.0460194
16.602,0.0460194
16.604,0.0460194
16.606,0.0460194
16.608,0.0460194
16.61,0.0460194
16.612,0.0460194
16.614,0.0460194
16.616,0.0460194
16.618,0.0460194
16.62,0.0460194
16.622,0.0460194
16.624,0.0460194
16.626,0.0460194
16.628,0.0460194
16.63,0.0460194
16.632,0.0460194
16.634,0.0460194
16.636,0.0460194
16.638,0.0460194
16.64,0.0460194
16.642,0.0460194
16.644,0.0460194
16.646,0.0460194
16.648,0.0460194
16.65,0.0429515
16.652,0.0429515
16.654,0.0429515
16.656,0.0429515
16.658,0.0429515
16.66,0.0429515
16.662,0.0429515
16.664,0.0429515
16.666,0.0429515
16.668,0.0429515
16.67,0.0429515
16.672,0.0429515
16.674,0.0429515
16.676,0.0429515
16.678,0.0429515
16.68,0.0429515
16.682,0.0429515
16.684,0.0429515
16.686,0.0429515
16.688,0.0429515
16.69,0.0429515
16.692,0.0429515
16.694,0.0429515
16.696,0.0429515
16.698,0.0429515
16.7,0.0429515
16.702,0.0429515
16.704,0.0429515
16.706,0.0429515
16.708,0.0429515
16.71,0.0429515
16.712,0.0429515
16.714,0.0429515
16.716,0.0429515
16.718,0.0429515
16.72,0.0429515
16.722,0.0429515
16.724,0.0429515
16.726,0.0429515
16.728,0.0429515
16.73,0.0429515
16.732,0.0429515
16.734,0.0429515
16.736,0.0429515
16.738,0.0429515
16.74,0.0429515
16.742,0.0429515
16.744,0.0429515
16.746,0.0429515
16.748,0.0429515
16.75,0.0429515
16.752,0.0429515
16.754,0.0429515
16.756,0.0429515
16.758,0.0429515
16.76,0.0429515
16.762,0.0429515
16.764,0.0429515
16.766,0.0429515
16.768,0.0429515
16.77,0.0429515
16.772,0.0429515
16.774,0.0429515
16.776,0.0429515
16.778,0.0429515
16.78,0.0429515
16.782,0.0429515
16.784,0.0429515
16.786,0.0429515
16.788,0.0429515
16.79,0.0429515
16.792,0.0429515
16.794,0.0429515
16.796,0.0429515
16.798,0.0429515
16.8,0.0429515
16.802,0.0429515
16.804,0.0429515
16.806,0.0429515
16.808,0.0429515
16.81,0.0429515
16.812,0.0429515
16.814,0.0429515
16.816,0.0429515
16.818,0.0429515
16.82,0.0429515
16.822,0.0429515
16.824,0.0429515
16.826,0.0429515
16.828,0.0429515
16.83,0.0429515
16.832,0.0429515
16.834,0.0429515
16.836,0.0429515
16.838,0.0429515
16.84,0.0429515
16.842,0.0429515
16.844,0.0429515
16.846,0.0429515
16.848,0.0429515
16.85,0.0429515
16.852,0.0429515
16.854,0.0429515
16.856,0.0429515
16.858,0.0429515
16.86,0.0429515
16.862,0.0429515
16.864,0.0429515
16.866,0.0429515
16.868,0.0429515
16.87,0.0429515
16.872,0.0429515
16.874,0.0429515
16.876,0.0429515
16.878,0.0429515
16.88,0.0429515
16.882,0.0429515
16.884,0.0429515
16.886,0.0429515
16.888,0.0429515
16.89,0.0429515
16.892,0.0429515
16.894,0.0429515
16.896,0.0429515
16.898,0.0429515
16.9,0.0429515
16.902,0.0429515
16.904,0.0429515
16.906,0.0429515
16.908,0.0429515
16.91,0.0429515
16.912,0.0429515
16.914,0.0429515
16.916,0.0429515
16.918,0.0429515
16.92,0.0429515
16.922,0.0429515
16.924,0.0429515
16.926,0.0429515
16.928,0.0429515
16.93,0.0429515
16.932,0.0429515
16.934,0.0429515
16.936,0.0429515
16.938,0.0429515
16.94,0.0429515
16.942,0.0429515
16.944,0.0429515
16.946,0.0429515
16.948,0.0429515
16.95,0.0429515
16.952,0.0429515
16.954,0.0429515
16.956,0.0429515
16.958,0.0429515
16.96,0.0429515
16.962,0.0429515
16.964,0.0429515
16.966,0.0429515
16.968,0.0429515
16.97,0.0429515
16.972,0.0429515
16.974,0.0429515
16.976,0.0429515
16.978,0.0429515
16.98,0.0429515
16.982,0.0429515
16.984,0.0429515
16.986,0.0429515
16.988,0.0429515
16.99,0.0429515
16.992,0.0429515
16.994,0.0429515
16.996,0.0429515
16.998,0.0429515
17,0.0429515
17.002,0.0429515
17.004,0.0429515
17.006,0.0429515
17.008,0.0429515
17.01,0.0429515
17.012,0.0429515
17.014,0.0429515
17.016,0.0429515
17.018,0.0429515
17.02,0.0429515
17.022,0.0429515
17.024,0.0429515
17.026,0.0429515
17.028,0.0429515
17.03,0.0429515
17.032,0.0429515
17.034,0.0429515
17.036,0.0429515
17.038,0.0429515
17.04,0.0429515
17.042,0.0429515
17.044,0.0429515
17.046,0.0429515
17.048,0.0429515
17.05,0.0429515
17.052,0.0429515
17.054,0.0429515
17.056,0.0429515
17.058,0.0429515
17.06,0.0429515
17.062,0.0429515
17.064,0.0429515
17.066,0.0429515
17.068,0.0429515
17.07,0.0429515
17.072,0.0429515
17.074,0.0429515
17.076,0.0429515
17.078,0.0429515
17.08,0.0429515
17.082,0.0429515
17.084,0.0429515
17.086,0.0429515
17.088,0.0429515
17.09,0.0429515
17.092,0.0429515
17.094,0.0429515
17.096,0.0429515
17.098,0.0429515
17.1,0.0429515
17.102,0.0429515
17.104,0.0429515
17.106,0.0429515
17.108,0.0429515
17.11,0.0429515
17.112,0.0429515
17.114,0.0429515
17.116,0.0429515
17.118,0.0429515
17.12,0.0429515
17.122,0.0429515
17.124,0.0429515
17.126,0.0429515
17.128,0.0429515
17.13,0.0429515
17.132,0.0429515
17.134,0.0429515
17.136,0.0429515
17.138,0.0429515
17.14,0.0429515
17.142,0.0429515
17.144,0.0429515
17.146,0.0429515
17.148,0.0429515
17.15,0.0429515
17.152,0.0429515
17.154,0.0429515
17.156,0.0429515
17.158,0.0429515
17.16,0.0429515
17.162,0.0429515
17.164,0.0429515
17.166,0.0429515
17.168,0.0429515
17.17,0.0429515
17.172,0.0429515
17.174,0.0429515
17.176,0.0429515
17.178,0.0429515
17.18,0.0429515
17.182,0.0429515
17.184,0.0429515
17.186,0.0429515
17.188,0.0429515
17.19,0.0429515
17.192,0.0429515
17.194,0.0429515
17.196,0.0429515
17.198,0.0429515
17.2,0.0429515
17.202,0.0429515
17.204,0.0429515
17.206,0.0429515
17.208,0.0429515
17.21,0.0429515
17.212,0.0429515
17.214,0.0429515
17.216,0.0429515
17.218,0.0429515
17.22,0.0429515
17.222,0.0429515
17.224,0.0429515
17.226,0.0429515
17.228,0.0429515
17.23,0.0429515
17.232,0.0429515
17.234,0.0429515
17.236,0.0429515
17.238,0.0429515
17.24,0.0429515
17.242,0.0429515
17.244,0.0429515
17.246,0.0429515
17.248,0.0429515
17.25,0.0429515
17.252,0.0429515
17.254,0.0429515
17.256,0.0429515
17.258,0.0429515
17.26,0.0429515
17.262,0.0429515
17.264,0.0429515
17.266,0.0429515
17.268,0.0429515
17.27,0.0429515
17.272,0.0429515
17.274,0.0429515
17.276,0.0429515
17.278,0.0429515
17.28,0.0429515
17.282,0.0429515
17.284,0.0429515
17.286,0.0429515
17.288,0.0429515
17.29,0.0429515
17.292,0.0429515
17.294,0.0429515
17.296,0.0429515
17.298,0.0429515
17.3,0.0429515
17.302,0.0429515
17.304,0.0429515
17.306,0.0429515
17.308,0.0429515
17.31,0.0429515
17.312,0.0429515
17.314,0.0429515
17.316,0.0429515
17.318,0.0429515
17.32,0.0429515
17.322,0.0429515
17.324,0.0429515
17.326,0.0429515
17.328,0.0429515
17.33,0.0429515
17.332,0.0429515
17.334,0.0429515
17.336,0.0429515
17.338,0.0429515
17.34,0.0429515
17.342,0.0429515
17.344,0.0429515
17.346,0.0429515
17.348,0.0429515
17.35,0.0429515
17.352,0.0429515
17.354,0.0429515
17.356,0.0429515
17.358,0.0429515
17.36,0.0429515
17.362,0.0429515
17.364,0.0429515
17.366,0.0429515
17.368,0.0429515
17.37,0.0429515
17.372,0.0429515
17.374,0.0429515
17.376,0.0429515
17.378,0.0429515
17.38,0.0429515
17.382,0.0429515
17.384,0.0429515
17.386,0.0429515
17.388,0.0429515
17.39,0.0429515
17.392,0.0429515
17.394,0.0429515
17.396,0.0429515
17.398,0.0429515
17.4,0.0429515
17.402,0.0429515
17.404,0.0429515
17.406,0.0429515
17.408,0.0429515
17.41,0.0429515
17.412,0.0429515
17.414,0.0429515
17.416,0.0429515
17.418,0.0429515
17.42,0.0429515
17.422,0.0429515
17.424,0.0429515
17.426,0.0429515
17.428,0.0429515
17.43,0.0429515
17.432,0.0429515
17.434,0.0429515
17.436,0.0429515
17.438,0.0429515
17.44,0.0429515
17.442,0.0429515
17.444,0.0429515
17.446,0.0429515
17.448,0.0429515
17.45,0.0429515
17.452,0.0429515
17.454,0.0429515
17.456,0.0429515
17.458,0.0429515
17.46,0.0429515
17.462,0.0429515
17.464,0.0429515
17.466,0.0429515
17.468,0.0429515
17.47,0.0429515
17.472,0.0429515
17.474,0.0429515
17.476,0.0429515
17.478,0.0429515
17.48,0.0429515
17.482,0.0429515
17.484,0.0429515
17.486,0.0429515
17.488,0.0429515
17.49,0.0429515
17.492,0.0429515
17.494,0.0429515
17.496,0.0429515
17.498,0.0429515
17.5,0.0429515
17.502,0.0429515
17.504,0.0429515
17.506,0.0429515
17.508,0.0429515
17.51,0.0429515
17.512,0.0429515
17.514,0.0429515
17.516,0.0429515
17.518,0.0429515
17.52,0.0429515
17.522,0.0429515
17.524,0.0429515
17.526,0.0429515
17.528,0.0429515
17.53,0.0429515
17.532,0.0429515
17.534,0.0429515
17.536,0.0429515
17.538,0.0429515
17.54,0.0429515
17.542,0.0429515
17.544,0.0429515
17.546,0.0429515
17.548,0.0429515
17.55,0.0429515
17.552,0.0429515
17.554,0.0429515
17.556,0.0429515
17.558,0.0429515
17.56,0.0429515
17.562,0.0429515
17.564,0.0429515
17.566,0.0429515
17.568,0.0429515
17.57,0.0429515
17.572,0.0429515
17.574,0.0429515
17.576,0.0429515
17.578,0.0429515
17.58,0.0429515
17.582,0.0429515
17.584,0.0429515
17.586,0.0429515
17.588,0.0429515
17.59,0.0429515
17.592,0.0429515
17.594,0.0429515
17.596,0.0429515
17.598,0.0429515
17.6,0.0429515
17.602,0.0429515
17.604,0.0429515
17.606,0.0429515
17.608,0.0429515
17.61,0.0429515
17.612,0.0429515
17.614,0.0429515
17.616,0.0429515
17.618,0.0429515
17.62,0.0429515
17.622,0.0429515
17.624,0.0429515
17.626,0.0429515
17.628,0.0429515
17.63,0.0429515
17.632,0.0429515
17.634,0.0429515
17.636,0.0429515
17.638,0.0429515
17.64,0.0429515
17.642,0.0429515
17.644,0.0429515
17.646,0.0429515
17.648,0.0429515
17.65,0.0429515
17.652,0.0429515
17.654,0.0429515
17.656,0.0429515
17.658,0.0429515
17.66,0.0429515
17.662,0.0429515
17.664,0.0429515
17.666,0.0429515
17.668,0.0429515
17.67,0.0429515
17.672,0.0429515
17.674,0.0429515
17.676,0.0429515
17.678,0.0429515
17.68,0.0429515
17.682,0.0429515
17.684,0.0429515
17.686,0.0429515
17.688,0.0429515
17.69,0.0429515
17.692,0.0429515
17.694,0.0429515
17.696,0.0429515
17.698,0.0429515
17.7,0.0429515
17.702,0.0429515
17.704,0.0429515
17.706,0.0429515
17.708,0.0429515
17.71,0.0429515
17.712,0.0429515
17.714,0.0429515
17.716,0.0429515
17.718,0.0429515
17.72,0.0429515
17.722,0.0429515
17.724,0.0429515
17.726,0.0429515
17.728,0.0429515
17.73,0.0429515
17.732,0.0429515
17.734,0.0429515
17.736,0.0429515
17.738,0.0429515
17.74,0.0429515
17.742,0.0429515
17.744,0.0429515
17.746,0.0429515
17.748,0.0429515
17.75,0.0429515
17.752,0.0429515
17.754,0.0429515
17.756,0.0429515
17.758,0.0429515
17.76,0.0429515
17.762,0.0429515
17.764,0.0429515
17.766,0.0429515
17.768,0.0429515
17.77,0.0429515
17.772,0.0429515
17.774,0.0429515
17.776,0.0429515
17.778,0.0429515
17.78,0.0429515
17.782,0.0429515
17.784,0.0429515
17.786,0.0429515
17.788,0.0429515
17.79,0.0429515
17.792,0.0429515
17.794,0.0429515
17.796,0.0429515
17.798,0.0429515
17.8,0.0429515
17.802,0.0429515
17.804,0.0429515
17.806,0.0429515
17.808,0.0429515
